,X,Y,Z,RSSI
285,2957.9190819688474,1085.9855244149603,-164.8224619435236,-96.0
286,2944.3226399467453,1079.2048411218111,-161.62989686126377,-95.0
287,2936.3484732538436,1077.4243380296125,-159.63386902723266,-94.0
288,2927.9547252548236,1076.3101702017061,-158.4379105078585,-95.0
289,2919.3092209526662,1075.7513118045588,-157.8419620465647,-96.0
290,2910.747653375344,1075.1924971676008,-157.24596358037647,-95.0
291,2902.2698875345477,1074.744751907358,-156.44989673344918,-95.0
292,2885.3985665458367,1073.8494256182078,-155.4576911915197,-93.0
293,2876.501435019157,1073.2905864138195,-155.2617982833348,-92.0
294,2867.3522729019496,1073.0648045525081,-154.86594989366412,-95.0
295,2858.0352845851894,1072.950061903334,-154.67014478719787,-94.0
296,2839.821082398256,1072.9429620611315,-154.67826973844817,-95.0
297,2830.672015671033,1073.1615659555941,-154.88229389324064,-93.0
298,2802.217826176061,1072.4842429875284,-154.89495429709106,-96.0
299,2794.161033619413,1069.5936067661614,-154.89897026726553,-94.0
300,2780.3993769613635,1058.5933508348778,-154.3068147638511,-95.0
301,2772.679522093563,1051.8156794724478,-153.7112942863464,-97.0
302,2764.875804203678,1045.0380187040814,-153.3157935819466,-96.0
303,2729.297761311798,1012.2616384427612,-150.73639276025293,-100.0
304,2722.9208182704438,1005.9288314568587,-150.5401185867802,-94.0
305,2717.6354612094106,998.4858404492996,-150.3435417145177,-96.0
306,2714.0295895446607,989.7108555412559,-150.74644575510575,-95.0
307,2709.3377376903795,969.3856056860016,-153.35156666616982,-94.0
308,2706.5722110266142,958.6119472664908,-154.35437134213282,-93.0
309,2703.6387124710004,947.6160457205797,-154.95726073754182,-94.0
310,2735.3881794399936,899.651077704816,-161.9507062290631,-96.0
311,2744.120916394902,891.7691634773292,-162.34807010337832,-91.0
312,2752.601771002969,883.8871361679833,-162.5455208217071,-92.0
313,2770.487072285087,867.3460141721663,-162.7400646077746,-95.0
314,2779.5556397654827,859.019973855384,-162.7372542840547,-94.0
315,2788.6241855149588,850.8050046600496,-162.7344053502342,-93.0
316,2797.6926240879143,842.9232260954386,-162.73148885669409,-93.0
317,2816.836570001279,827.3821586403825,-162.32511496363435,-92.0
318,2826.2399883822445,819.8335187887319,-160.7219381151529,-94.0
319,2835.726650624107,812.2847232429398,-157.51870136048987,-95.0
320,2845.1292511361034,804.8469493280576,-154.1154649376867,-96.0
321,2854.700230122809,797.2983268705459,-151.71214472721627,-92.0
322,2864.271357514205,789.8608318965491,-149.70878740052694,-93.0
323,2883.3297103645536,774.7637174745306,-145.50206853987746,-93.0
324,2892.984771281127,767.2152242853705,-143.29861731743205,-92.0
325,2902.723606202714,759.8888773493929,-140.89507792833274,-92.0
326,2912.462315198653,752.4514423791558,-138.09152840496185,-93.0
327,2922.1170067273706,745.2361119893249,-135.28796776436613,-92.0
328,2941.173646692287,731.8048018935144,-128.48077954432603,-93.0
329,2950.7437405212117,725.1446772552804,-124.67712780574017,-93.0
330,2960.2299930410877,718.4845617587825,-121.0734936312431,-93.0
331,2979.2868283530893,704.942373450177,-114.46614742349468,-93.0
332,2997.336921978733,690.8446213437629,-108.45924842585269,-92.0
333,3005.8172349858164,683.2959337362054,-106.85607829911287,-93.0
334,3014.13000953023,675.636195601574,-105.852978878285,-93.0
335,3022.443082793067,667.9765324074217,-105.44985933948135,-92.0
336,3031.00823258606,660.4281051380333,-105.64658867754149,-93.0
337,3048.642913143819,646.4423207824219,-108.43963283014885,-93.0
338,3057.964413701017,639.8940267411455,-111.23583925442027,-93.0
339,3067.538000622381,633.2348255024006,-114.43191537180196,-96.0
340,3077.5308989430523,627.5753372888169,-117.62766964321295,-97.0
341,3119.3497896476933,607.8260961678276,-133.60930336275226,-98.0
342,3130.0143658498428,603.2776241371196,-137.80451979144254,-97.0
343,3173.5956729655773,586.0837319959527,-154.18462441717182,-96.0
344,3184.76413995843,581.7576854385827,-158.77946327645842,-95.0
345,3314.4563396404515,599.2534416612344,-177.11186259151773,-96.0
346,3341.5331249220753,658.7920898251368,-159.2918672764958,-99.0
347,3346.816276538341,669.3451148344091,-158.68799991488862,-98.0
348,3358.4738763390246,691.1181169254597,-158.27955359606122,-97.0
349,3364.260835708359,701.8935672806944,-158.2753288376046,-95.0
350,3370.1317185878393,712.6690611007775,-158.27103630469728,-96.0
351,3381.7056061212024,734.3310684967919,-158.46245641141087,-96.0
352,3387.996189967769,744.9957120743787,-158.45788329618628,-95.0
353,3400.2421140851116,765.3253467970062,-158.64896366846455,-94.0
354,3404.8540019953007,775.6560458973211,-158.64525610901333,-92.0
355,3408.2905647696284,786.319379026571,-158.64211459565234,-91.0
356,3411.2232691811446,797.2045731821338,-158.4391946412451,-90.0
357,3413.0598298205546,819.0842178649218,-158.63543486149692,-90.0
358,3412.8865050973504,830.7454064781622,-158.63401574979264,-91.0
359,3413.0489923549712,842.517838254992,-158.8323811433538,-91.0
360,3413.1273263520516,854.2901780896776,-158.63076967040212,-90.0
361,3413.0376786391935,866.2845583844348,-158.42919595213115,-90.0
362,3413.283675990366,878.056920366694,-157.8274508544588,-89.0
363,3415.622520716075,901.1582624288282,-156.62297079797756,-92.0
364,3417.127953043392,912.375937459583,-156.2205670368714,-91.0
365,3418.6333836625386,923.8157599284565,-156.0181109299233,-94.0
366,3420.2226403695427,935.2555920718745,-155.61558898523094,-90.0
367,3421.2191241324726,957.5789636976771,-155.01173506074556,-92.0
368,3421.2136583851307,968.795927106307,-154.61004004856744,-92.0
369,3421.12425828229,980.2350000906473,-154.4083360402329,-93.0
370,3421.118483813888,992.3404696720603,-154.206462787202,-92.0
371,3420.944990921091,1004.1126812344177,-154.00470892931222,-92.0
372,3420.7715536872174,1015.9959838420773,-154.00291555088853,-90.0
373,3419.501535192052,1039.6511307204046,-154.1997747096497,-91.0
374,3419.1603836395934,1051.2011769078665,-154.19805976379354,-91.0
375,3418.9030657395847,1062.973381880929,-154.1962418578781,-90.0
376,3419.233358452525,1074.8569553626432,-154.394068864056,-91.0
377,3419.474260015292,1098.6239088996645,-154.78988096359433,-90.0
378,3418.6294431872448,1110.2847813147666,-154.78830921925547,-91.0
379,3417.1131941249296,1121.8342803868766,-154.78709485893114,-90.0
380,3415.848549332505,1133.8281363533138,-154.78564546877058,-89.0
381,3414.1641788685447,1145.9328563727763,-154.78437761631997,-89.0
382,3412.2280594963822,1157.9263997647417,-154.78324101343247,-89.0
383,3407.0971747317403,1181.135483951137,-154.7817141705966,-89.0
384,3404.0700241957375,1192.9064022020389,-154.78113234010144,-89.0
385,3401.0427799956583,1204.8994412880106,-154.78048529755142,-90.0
386,3398.015648997904,1216.6703624763693,-154.77985663025478,-90.0
387,3394.8207131558797,1228.5523054563869,-154.97927253722,-90.0
388,3389.0186247360884,1252.3165496443673,-155.77772116025668,-91.0
389,3386.4114153975024,1264.0877524260823,-156.17677647653062,-93.0
390,3383.972076149491,1275.4147164664519,-156.1758090157384,-97.0
391,3381.777927962321,1301.9571439686601,-156.97159580770654,-95.0
392,3382.365676482372,1301.9574976975805,-157.3712846006273,-95.0
393,3382.533807356512,1301.846597475691,-157.77121832361524,-94.0
394,3384.4639252940938,1302.6249094722987,-157.77003665603775,-96.0
395,3384.7156176859394,1302.4028247036701,-157.3699486872374,-96.0
396,3384.7151906862227,1302.1805005697038,-156.36999425247407,-96.0
397,3382.034699242532,1286.1858882708805,-152.57466649113547,-95.0
398,3380.777990181288,1280.2989828414645,-151.77651881124183,-94.0
399,3377.594582796449,1265.3041380436991,-150.18120198586334,-93.0
400,3375.247999283728,1256.1959270619802,-148.9842467913064,-93.0
401,3372.9021377354634,1246.19936134269,-148.38745145399676,-94.0
402,3370.2207915844356,1235.8695037276336,-147.99088133936098,-94.0
403,3362.7645751237264,1205.3246434707016,-147.80067013352212,-92.0
404,3360.3350113337524,1195.4392229003843,-147.80381354192778,-91.0
405,3357.6536868866538,1185.4426280416283,-147.8070937280145,-92.0
406,3355.5596940512364,1175.6683862167426,-147.61000745855512,-95.0
407,3353.465800726321,1165.8941823975047,-147.61290545992,-96.0
408,3349.277634758355,1146.6788835674183,-147.21859448585448,-91.0
409,3347.1000435679794,1136.3493464546764,-147.22158895488383,-95.0
410,3344.83815157682,1126.5750340275654,-147.02451175269334,-92.0
411,3341.988909222989,1116.5783704081011,-147.02776511658791,-93.0
412,3337.29742765037,1096.8075914013489,-146.83365648419934,-93.0
413,3337.29742765037,1096.8075914013489,-146.83365648419934,-94.0
414,3332.857210966738,1077.258915680634,-145.83931416199883,-93.0
415,3330.6792157710524,1067.2624982625234,-145.44213463224457,-95.0
416,3328.417385659164,1057.4882301305447,-145.44494548569887,-94.0
417,3326.1554989240094,1047.8250223415553,-145.44772226577408,-94.0
418,3318.615343940983,1017.8356855389667,-146.45651192885555,-95.0
419,3316.018039141574,1007.6170616621321,-146.65948716197127,-95.0
420,3313.9243530107688,997.6208169366024,-147.06214883687196,-95.0
421,3311.578795604732,987.5133670539058,-147.26494193670175,-95.0
422,3304.4578414449325,957.6351890884757,-147.67319647885233,-97.0
423,3300.185845728524,937.8646316445343,-147.4783496911043,-96.0
424,3298.007975052371,928.0904388750866,-147.68090765230684,-96.0
